[2020-03-25 07:36:49,877] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat' 
[2020-03-25 07:36:49,921] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'websocketServletWebServerCustomizer' 
[2020-03-25 07:36:49,921] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration' 
[2020-03-25 07:36:49,922] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer' 
[2020-03-25 07:36:49,923] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration' 
[2020-03-25 07:36:49,924] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
[2020-03-25 07:36:49,945] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
[2020-03-25 07:36:49,946] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer' 
[2020-03-25 07:36:49,947] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
[2020-03-25 07:36:49,947] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'tomcatWebServerFactoryCustomizer' 
[2020-03-25 07:36:49,947] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration' 
[2020-03-25 07:36:49,949] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'environment' 
[2020-03-25 07:36:49,949] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
[2020-03-25 07:36:49,950] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'localeCharsetMappingsCustomizer' 
[2020-03-25 07:36:49,951] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' 
[2020-03-25 07:36:49,954] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties' 
[2020-03-25 07:36:49,956] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' via constructor to bean named 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties' 
[2020-03-25 07:36:49,989] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'errorPageCustomizer' 
[2020-03-25 07:36:49,989] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' 
[2020-03-25 07:36:49,990] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
[2020-03-25 07:36:49,990] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'dispatcherServletRegistration' 
[2020-03-25 07:36:49,990] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration' 
[2020-03-25 07:36:49,991] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'dispatcherServlet' 
[2020-03-25 07:36:49,991] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration' 
[2020-03-25 07:36:49,992] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
[2020-03-25 07:36:49,996] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'dispatcherServlet' via factory method to bean named 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties' 
[2020-03-25 07:36:49,996] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'dispatcherServlet' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
[2020-03-25 07:36:50,008] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'dispatcherServlet' 
[2020-03-25 07:36:50,008] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
[2020-03-25 07:36:50,010] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'multipartConfigElement' 
[2020-03-25 07:36:50,010] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' 
[2020-03-25 07:36:50,010] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties' 
[2020-03-25 07:36:50,014] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties' 
[2020-03-25 07:36:50,018] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration' 
[2020-03-25 07:36:50,099] DEBUG o.s.b.w.e.t.TomcatServletWebServerFactory  - Code archive: /app.jar 
[2020-03-25 07:36:50,100] DEBUG o.s.b.w.e.t.TomcatServletWebServerFactory  - Code archive: /app.jar 
[2020-03-25 07:36:50,100] DEBUG o.s.b.w.e.t.TomcatServletWebServerFactory  - None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored. 
[2020-03-25 07:36:50,145] INFO  o.s.b.w.e.tomcat.TomcatWebServer  - Tomcat initialized with port(s): 8080 (http) 
[2020-03-25 07:36:50,158] INFO  o.a.coyote.http11.Http11NioProtocol  - Initializing ProtocolHandler ["http-nio-8080"] 
[2020-03-25 07:36:50,159] INFO  o.a.catalina.core.StandardService  - Starting service [Tomcat] 
[2020-03-25 07:36:50,159] INFO  o.a.catalina.core.StandardEngine  - Starting Servlet engine: [Apache Tomcat/9.0.31] 
[2020-03-25 07:36:50,302] INFO  o.a.c.c.C.[Tomcat].[localhost].[/]  - Initializing Spring embedded WebApplicationContext 
[2020-03-25 07:36:50,302] DEBUG o.s.web.context.ContextLoader  - Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT] 
[2020-03-25 07:36:50,302] INFO  o.s.web.context.ContextLoader  - Root WebApplicationContext: initialization completed in 1656 ms 
[2020-03-25 07:36:50,306] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'securityFilterChainRegistration' 
[2020-03-25 07:36:50,307] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration' 
[2020-03-25 07:36:50,309] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties' 
[2020-03-25 07:36:50,312] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'securityFilterChainRegistration' via factory method to bean named 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties' 
[2020-03-25 07:36:50,318] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'requestContextFilter' 
[2020-03-25 07:36:50,321] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'formContentFilter' 
[2020-03-25 07:36:50,321] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration' 
[2020-03-25 07:36:50,326] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'characterEncodingFilter' 
[2020-03-25 07:36:50,336] DEBUG o.s.b.w.s.ServletContextInitializerBeans  - Mapping filters: springSecurityFilterChain urls=[/*] order=-100, characterEncodingFilter urls=[/*] order=-2147483648, formContentFilter urls=[/*] order=-9900, requestContextFilter urls=[/*] order=-105 
[2020-03-25 07:36:50,336] DEBUG o.s.b.w.s.ServletContextInitializerBeans  - Mapping servlets: dispatcherServlet urls=[/] 
[2020-03-25 07:36:50,371] DEBUG o.s.b.w.s.f.OrderedRequestContextFilter  - Filter 'requestContextFilter' configured for use 
[2020-03-25 07:36:50,372] DEBUG o.s.b.w.s.f.OrderedCharacterEncodingFilter  - Filter 'characterEncodingFilter' configured for use 
[2020-03-25 07:36:50,376] DEBUG o.s.b.w.s.DelegatingFilterProxyRegistrationBean$1  - Filter 'springSecurityFilterChain' configured for use 
[2020-03-25 07:36:50,377] DEBUG o.s.b.w.s.f.OrderedFormContentFilter  - Filter 'formContentFilter' configured for use 
[2020-03-25 07:36:50,399] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'resourceApplication' 
[2020-03-25 07:36:50,401] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'resourceController' 
[2020-03-25 07:36:50,407] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages' 
[2020-03-25 07:36:50,414] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration' 
[2020-03-25 07:36:50,415] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration' 
[2020-03-25 07:36:50,415] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata' 
[2020-03-25 07:36:50,416] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration' 
[2020-03-25 07:36:50,416] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration' 
[2020-03-25 07:36:50,416] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'taskExecutorBuilder' 
[2020-03-25 07:36:50,417] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties' 
[2020-03-25 07:36:50,420] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'taskExecutorBuilder' via factory method to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties' 
[2020-03-25 07:36:50,423] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration' 
[2020-03-25 07:36:50,424] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'defaultValidator' 
[2020-03-25 07:36:50,438] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration' 
[2020-03-25 07:36:50,439] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'error' 
[2020-03-25 07:36:50,440] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'beanNameViewResolver' 
[2020-03-25 07:36:50,442] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' 
[2020-03-25 07:36:50,443] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties' 
[2020-03-25 07:36:50,447] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@16c0663d' 
[2020-03-25 07:36:50,447] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties' 
[2020-03-25 07:36:50,448] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'conventionErrorViewResolver' 
[2020-03-25 07:36:50,450] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'errorAttributes' 
[2020-03-25 07:36:50,450] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'basicErrorController' 
[2020-03-25 07:36:50,451] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes' 
[2020-03-25 07:36:50,456] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' 
[2020-03-25 07:36:50,459] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties' 
[2020-03-25 07:36:50,459] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@61dc03ce' 
[2020-03-25 07:36:50,476] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' 
[2020-03-25 07:36:50,477] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties' 
[2020-03-25 07:36:50,477] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
[2020-03-25 07:36:50,477] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@61dc03ce' 
[2020-03-25 07:36:50,478] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration' 
[2020-03-25 07:36:50,481] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'requestMappingHandlerAdapter' 
[2020-03-25 07:36:50,484] DEBUG o.s.b.f.s.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'mvcContentNegotiationManager' 
